episode,reward,length,success
476,-17.8788,500,0
477,48.0786,500,0
478,4.6736,500,0
479,6.6616,500,0
480,-96.4977,11,0
481,-72.3088,139,0
482,-24.1356,500,0
483,-57.3853,500,0
484,19.0165,500,0
485,-13.1237,500,0
486,-4.7364,500,0
487,-4.6816,500,0
488,7.8497,500,0
489,-10.4468,500,0
490,35.4751,500,0
491,23.9412,500,0
492,16.9630,500,0
493,1.0996,500,0
494,42.9650,500,0
495,1.2466,500,0
496,126.6703,368,1
497,-9.1912,500,0
498,44.4499,500,0
499,-98.1095,3,0
500,-29.6168,500,0
501,10.4183,500,0
502,27.0917,500,0
503,22.3972,500,0
504,-1.5694,500,0
505,155.4450,455,1
506,3.6203,500,0
507,4.0768,500,0
508,4.8434,500,0
509,-6.7897,500,0
510,44.2175,500,0
511,41.2914,500,0
512,6.9148,500,0
513,117.9333,447,1
514,12.7889,500,0
515,9.8878,500,0
516,-6.5630,500,0
517,-24.0074,500,0
518,-94.0164,227,0
519,123.4726,313,1
520,146.7690,391,1
521,136.6076,358,1
522,41.6037,500,0
523,-10.5725,500,0
524,47.6675,500,0
525,27.1305,500,0
526,-69.8175,185,0
527,-23.4762,500,0
528,137.4398,366,1
529,16.7293,500,0
530,138.9541,324,1
531,22.5350,500,0
532,50.1168,500,0
533,4.9197,500,0
534,-27.7253,500,0
535,17.6739,500,0
536,24.6977,500,0
537,-25.7130,500,0
538,0.8442,500,0
539,50.0680,500,0
540,142.8190,313,1
541,-27.1898,500,0
542,-24.5946,500,0
543,-97.2464,11,0
544,-68.5297,221,0
545,-19.1544,500,0
546,1.0655,500,0
547,4.7448,500,0
548,42.4983,500,0
549,37.6654,500,0
550,-17.0708,500,0
551,6.3298,500,0
552,21.9246,500,0
553,-3.8638,500,0
554,-21.2043,500,0
555,-17.1735,500,0
556,-2.4306,500,0
557,28.3518,500,0
558,-20.3662,500,0
559,158.4908,406,1
560,-8.2654,500,0
561,141.6471,405,1
562,-8.8827,500,0
563,-16.9762,500,0
564,7.4941,500,0
565,10.7643,500,0
566,33.7421,500,0
567,-97.3769,6,0
568,26.6777,500,0
569,21.8861,500,0
570,29.0648,500,0
571,-106.0622,148,0
572,-101.9829,88,0
573,158.1013,433,1
574,164.3803,325,1
575,122.6180,367,1
576,126.2706,425,1
577,-22.7216,500,0
578,-20.8308,500,0
579,9.9819,500,0
580,-1.4559,500,0
581,18.9580,500,0
582,6.0344,500,0
583,125.8571,474,1
584,-26.0639,500,0
585,35.0462,500,0
586,141.9943,397,1
587,14.3223,500,0
588,-13.1196,500,0
589,17.9109,500,0
590,-28.9083,500,0
591,16.5441,500,0
592,-25.5940,500,0
593,-16.4094,500,0
594,125.0593,478,1
595,4.6255,500,0
596,145.0884,411,1
597,167.9957,292,1
598,22.9650,500,0
599,36.7271,500,0
600,-13.4126,500,0
601,154.3111,411,1
602,29.4982,500,0
603,-19.8715,500,0
604,141.0562,403,1
605,126.9847,312,1
606,21.5024,500,0
607,14.6188,500,0
608,-19.6896,500,0
609,15.1091,500,0
610,-24.2007,500,0
611,-25.0990,500,0
612,12.7000,500,0
613,32.1828,500,0
614,165.3364,313,1
615,-94.4946,334,0
616,-26.7026,500,0
617,-7.9328,500,0
618,37.9424,500,0
619,138.1400,418,1
620,13.6031,500,0
621,-8.2102,500,0
622,36.1504,500,0
623,4.1625,500,0
624,27.7918,500,0
625,124.3332,458,1
626,21.1980,500,0
627,-30.9991,500,0
628,24.3578,500,0
629,130.6920,453,1
630,-5.1592,500,0
