episode,reward,length,success
2455,-89.9597,358,0
2456,7.4999,500,0
2457,0.9275,500,0
2458,7.7224,500,0
2459,-83.2220,172,0
2460,-99.0150,72,0
2461,-97.7548,68,0
2462,-79.7901,257,0
2463,9.4503,500,0
2464,17.3458,500,0
2465,-103.3931,319,0
2466,-11.0070,500,0
2467,1.8419,500,0
2468,-22.7652,500,0
2469,-112.5854,222,0
2470,-88.1753,162,0
2471,-94.9782,67,0
2472,-99.4028,291,0
2473,-99.1333,70,0
2474,-93.4419,98,0
2475,-110.9872,176,0
2476,-89.4319,79,0
2477,-99.8554,20,0
2478,-105.7183,486,0
2479,-97.7722,67,0
2480,-85.0098,336,0
2481,-101.4964,60,0
2482,-98.6428,49,0
2483,-99.7797,132,0
2484,7.6571,500,0
2485,-97.9779,125,0
2486,-6.5029,500,0
2487,-0.6957,500,0
2488,-9.2538,500,0
2489,-94.6172,201,0
2490,-4.7032,500,0
2491,-86.2157,240,0
2492,-97.5424,64,0
2493,-95.9659,145,0
2494,-87.3886,248,0
2495,-83.5154,292,0
2496,-98.4469,107,0
2497,-99.6509,47,0
2498,-84.6048,154,0
2499,-100.9487,154,0
2500,-94.7837,158,0
2501,0.0825,500,0
2502,0.5903,500,0
2503,5.2107,500,0
2504,-1.1317,500,0
2505,-99.2859,4,0
2506,-83.4124,352,0
2507,-2.7134,500,0
2508,-110.2930,275,0
2509,-6.0530,500,0
2510,-98.6336,142,0
2511,-93.7517,93,0
2512,-95.5645,439,0
2513,-100.7140,181,0
2514,-98.6364,24,0
2515,-91.1113,144,0
2516,-98.3086,242,0
2517,20.2609,500,0
2518,0.9181,500,0
2519,-94.3176,106,0
2520,-95.0157,66,0
2521,-85.9016,205,0
2522,-109.7735,289,0
2523,21.1325,500,0
2524,21.7383,500,0
2525,1.0166,500,0
2526,21.8298,500,0
2527,19.5927,500,0
2528,3.5007,500,0
2529,-95.4716,78,0
2530,-95.4439,164,0
2531,-93.6441,365,0
2532,-101.6786,269,0
2533,-99.6045,2,0
2534,-100.7221,396,0
2535,-99.8667,59,0
2536,-14.3500,500,0
2537,-9.6304,500,0
2538,-112.7956,238,0
2539,-105.1447,97,0
2540,-14.2896,500,0
2541,8.5690,500,0
2542,-109.8587,401,0
2543,8.2018,500,0
2544,3.3506,500,0
2545,-7.9081,500,0
2546,-12.3805,500,0
2547,-111.0250,360,0
2548,0.8111,500,0
2549,-2.0736,500,0
2550,-109.2946,301,0
2551,-25.1137,500,0
2552,-103.7066,75,0
2553,-5.4572,500,0
2554,-10.8322,500,0
2555,11.2900,500,0
2556,-92.5485,153,0
2557,-98.8979,133,0
2558,-85.3438,320,0
2559,3.2179,500,0
2560,-21.2307,500,0
2561,-97.0399,108,0
2562,-100.3360,376,0
2563,-89.3406,204,0
2564,-5.0787,500,0
2565,4.2083,500,0
2566,-102.2032,188,0
2567,-13.3950,500,0
2568,0.8645,500,0
2569,0.3498,500,0
2570,-5.9051,500,0
2571,-94.0780,62,0
2572,-91.0460,165,0
2573,-102.7739,359,0
2574,13.0804,500,0
2575,-100.4310,15,0
2576,-58.8709,500,0
2577,-95.0988,112,0
2578,-14.4580,500,0
2579,-102.5067,182,0
2580,-87.3122,203,0
2581,-92.1038,166,0
2582,-96.4038,102,0
2583,-91.2157,219,0
2584,4.9723,500,0
2585,-102.5686,80,0
2586,-97.7138,286,0
2587,-99.7510,10,0
2588,2.7257,500,0
2589,8.7958,500,0
2590,-101.8960,154,0
2591,-88.4670,216,0
2592,-101.2338,277,0
2593,17.6846,500,0
2594,2.0547,500,0
2595,-99.8791,103,0
2596,-103.0498,147,0
2597,-10.7835,500,0
2598,-83.0176,314,0
2599,-7.9032,500,0
2600,2.5676,500,0
2601,2.8567,500,0
2602,-1.0257,500,0
2603,7.3501,500,0
2604,-88.5838,212,0
2605,-99.5418,66,0
2606,11.4618,500,0
2607,-98.6317,59,0
2608,-84.4884,157,0
2609,-48.3940,500,0
2610,-99.1796,145,0
2611,15.6802,500,0
2612,18.5336,500,0
2613,-100.0861,14,0
2614,23.5381,500,0
2615,1.9542,500,0
2616,-2.3166,500,0
2617,-82.8825,164,0
2618,-99.0513,112,0
2619,-94.1579,156,0
2620,-95.5677,60,0
2621,-88.0677,201,0
2622,-95.6147,420,0
2623,5.2751,500,0
2624,-92.8364,108,0
2625,-77.2184,240,0
2626,-79.4829,266,0
2627,-104.5597,118,0
2628,-99.7926,43,0
2629,22.0579,500,0
2630,-95.5867,23,0
2631,1.8563,500,0
2632,-82.2253,130,0
2633,4.3739,500,0
2634,12.5685,500,0
2635,3.8412,500,0
2636,-90.5272,162,0
2637,-76.8963,251,0
2638,-90.7734,82,0
2639,-82.8174,146,0
2640,-74.5708,184,0
2641,-97.7438,28,0
2642,-96.9574,26,0
2643,-92.5248,25,0
2644,-95.2387,45,0
2645,-87.7112,85,0
2646,-87.1576,35,0
2647,-91.1618,46,0
2648,-77.7944,67,0
2649,-71.9605,165,0
2650,-84.7820,132,0
2651,-96.5346,18,0
2652,14.4636,500,0
2653,-86.8921,72,0
2654,-83.0227,107,0
2655,-95.3684,24,0
2656,-94.2646,40,0
2657,-81.1646,136,0
2658,-80.7395,187,0
2659,-96.9331,68,0
2660,-9.6542,500,0
2661,-74.8767,161,0
2662,-99.4570,24,0
2663,-83.7593,151,0
2664,28.6389,500,0
2665,-98.3274,107,0
2666,1.4474,500,0
2667,10.0620,500,0
2668,-94.4303,139,0
2669,-85.6191,122,0
2670,2.4701,500,0
2671,-92.8129,108,0
2672,-89.0207,53,0
2673,1.3925,500,0
2674,-90.8725,113,0
2675,-94.3071,104,0
2676,-85.1976,85,0
2677,-27.3273,500,0
2678,-101.2574,41,0
2679,20.7677,500,0
2680,-99.6616,7,0
2681,-99.5870,34,0
2682,-10.6681,500,0
2683,-90.9862,145,0
2684,-95.6058,386,0
2685,15.2911,500,0
2686,-99.7486,61,0
2687,12.6872,500,0
2688,-1.0896,500,0
2689,-104.0718,74,0
2690,-73.5578,209,0
2691,-89.0829,236,0
2692,-96.5753,47,0
2693,15.7300,500,0
2694,-100.1552,160,0
2695,11.3887,500,0
2696,-91.7333,303,0
2697,-10.6188,500,0
2698,-105.2379,169,0
2699,-0.0214,500,0
2700,-15.2880,500,0
2701,2.7545,500,0
2702,-79.0781,313,0
2703,5.4954,500,0
2704,0.4430,500,0
2705,-93.1194,67,0
2706,-6.7872,500,0
2707,-5.3998,500,0
2708,-87.5410,234,0
2709,-100.3569,77,0
2710,-1.5404,500,0
2711,-95.4969,70,0
2712,-1.8670,500,0
2713,-98.9296,51,0
2714,12.3255,500,0
2715,-10.9850,500,0
2716,-1.1875,500,0
2717,-96.8123,334,0
2718,-92.0969,101,0
2719,-10.3324,500,0
2720,1.3496,500,0
2721,-104.4098,104,0
2722,-100.3148,40,0
2723,-16.1114,500,0
2724,-96.8682,52,0
2725,-21.8949,500,0
2726,18.1145,500,0
2727,-98.4863,10,0
2728,16.2287,500,0
2729,-0.8949,500,0
2730,1.7756,500,0
2731,-98.5735,5,0
2732,18.8726,500,0
2733,20.7833,500,0
2734,13.0641,500,0
2735,-81.9298,228,0
2736,-85.7650,205,0
2737,11.2777,500,0
2738,20.8050,500,0
2739,2.7667,500,0
2740,-108.3024,194,0
2741,-2.0722,500,0
2742,-14.6521,500,0
2743,-94.5220,131,0
2744,-8.5701,500,0
2745,-96.6053,102,0
2746,-84.8326,330,0
2747,-20.4330,500,0
2748,-6.1996,500,0
2749,-116.7907,408,0
2750,-25.3338,500,0
2751,-15.7744,500,0
2752,19.8643,500,0
2753,8.9219,500,0
2754,-85.5641,303,0
2755,-110.3753,198,0
2756,21.1592,500,0
2757,-105.6378,113,0
2758,-3.3457,500,0
2759,-98.6701,324,0
2760,-96.6656,166,0
2761,-88.2243,220,0
2762,-91.2686,183,0
2763,-111.5301,300,0
2764,-103.0728,65,0
2765,5.5699,500,0
2766,-5.8206,500,0
2767,-91.6250,310,0
2768,-99.8300,14,0
2769,0.3203,500,0
2770,-89.6763,145,0
2771,-97.9331,29,0
2772,-3.3227,500,0
2773,-4.7744,500,0
2774,-104.3259,175,0
2775,-86.7829,259,0
2776,-95.0423,229,0
2777,4.7323,500,0
2778,3.0291,500,0
2779,-99.2015,17,0
2780,5.4987,500,0
2781,-116.1620,358,0
2782,17.5950,500,0
2783,-99.8456,64,0
2784,-14.1852,500,0
2785,15.8092,500,0
2786,-5.5776,500,0
2787,-103.7198,437,0
2788,-97.9844,236,0
2789,-5.7041,500,0
2790,-4.1418,500,0
2791,-103.0339,201,0
2792,-96.0855,274,0
2793,-97.1932,73,0
2794,27.6412,500,0
2795,-101.5070,34,0
2796,-99.9348,29,0
2797,23.4505,500,0
2798,-3.0455,500,0
2799,-98.7328,31,0
2800,26.8021,500,0
2801,-104.5294,105,0
2802,-84.2771,251,0
2803,-86.7016,164,0
2804,4.0876,500,0
2805,8.2160,500,0
2806,3.6254,500,0
2807,-96.8811,107,0
2808,32.7063,500,0
2809,-11.0081,500,0
2810,-96.8906,139,0
2811,4.6054,500,0
2812,18.1347,500,0
2813,16.7445,500,0
2814,-6.8671,500,0
2815,-99.3229,98,0
2816,-96.6816,45,0
2817,14.7469,500,0
2818,5.9070,500,0
2819,-97.3077,69,0
2820,-100.0407,42,0
2821,-33.7969,500,0
2822,-0.5329,500,0
2823,-28.6017,500,0
2824,14.7380,500,0
2825,11.9895,500,0
2826,-99.3676,21,0
2827,10.7949,500,0
2828,8.9605,500,0
2829,21.8166,500,0
2830,-89.8496,117,0
2831,-82.1429,227,0
2832,-89.8394,147,0
2833,-99.1471,31,0
2834,-89.5506,87,0
2835,-119.0748,270,0
2836,-102.7085,126,0
2837,22.5751,500,0
2838,-91.8931,148,0
2839,-20.3776,500,0
2840,-8.6646,500,0
2841,-89.4445,98,0
2842,-79.0951,253,0
2843,-13.6129,500,0
2844,-103.9407,192,0
2845,-94.8131,117,0
2846,2.8283,500,0
2847,-5.1343,500,0
2848,-125.4420,424,0
2849,-19.3878,500,0
2850,-1.3149,500,0
2851,-18.0329,500,0
2852,-93.9429,122,0
2853,-93.6463,240,0
2854,-103.2986,442,0
2855,10.5472,500,0
2856,-22.9345,500,0
2857,12.9264,500,0
2858,-31.0594,500,0
2859,-3.1912,500,0
2860,24.9859,500,0
2861,-19.5168,500,0
2862,-0.6093,500,0
2863,-1.1714,500,0
2864,8.0842,500,0
2865,-18.2215,500,0
2866,-23.9321,500,0
2867,-101.1614,57,0
2868,12.2149,500,0
2869,-105.7815,186,0
2870,-85.8138,267,0
2871,-4.5685,500,0
2872,-104.5736,469,0
2873,-111.1191,416,0
2874,-4.3411,500,0
2875,14.6168,500,0
2876,-93.2372,302,0
2877,10.5836,500,0
2878,-88.3019,162,0
2879,-19.3794,500,0
2880,-85.6643,228,0
2881,19.7512,500,0
2882,-91.8741,403,0
2883,-110.0458,276,0
2884,32.7455,500,0
2885,-102.2459,62,0
2886,-100.7921,66,0
2887,-8.2632,500,0
2888,-99.9181,26,0
2889,-110.6754,247,0
2890,-1.8172,500,0
2891,-89.2545,180,0
2892,15.3128,500,0
2893,-110.0400,200,0
2894,-95.7676,206,0
2895,-93.7641,357,0
2896,-95.3004,127,0
2897,-83.0482,254,0
2898,-98.8088,40,0
2899,-95.6061,253,0
2900,-7.1494,500,0
2901,-91.5060,162,0
2902,-84.7385,243,0
2903,4.7774,500,0
2904,-107.6046,365,0
2905,-5.8168,500,0
2906,-97.8757,100,0
2907,-36.8889,500,0
2908,-84.0611,212,0
2909,17.2736,500,0
2910,-3.3369,500,0
2911,3.4472,500,0
2912,6.7522,500,0
2913,-1.9039,500,0
2914,-10.9222,500,0
2915,-101.5384,48,0
2916,7.1622,500,0
2917,-84.1257,192,0
2918,-96.3721,147,0
2919,-96.7937,136,0
2920,40.2851,500,0
2921,28.0859,500,0
2922,-86.4213,207,0
2923,-82.6290,146,0
2924,9.7238,500,0
2925,33.9643,500,0
2926,-18.5765,500,0
2927,-7.7069,500,0
2928,-96.8223,52,0
2929,13.0819,500,0
2930,28.6851,500,0
2931,-92.0058,214,0
2932,6.7184,500,0
2933,-103.3602,86,0
2934,-90.6148,45,0
2935,5.2556,500,0
2936,-98.4479,24,0
2937,-92.4863,29,0
2938,9.5437,500,0
2939,25.2155,500,0
2940,23.4324,500,0
2941,-93.6479,45,0
2942,-85.7717,94,0
2943,-98.3704,22,0
2944,-66.9787,125,0
2945,-97.2959,125,0
2946,3.9038,500,0
2947,-86.1413,60,0
2948,22.8554,500,0
2949,-70.2482,148,0
2950,-94.8397,19,0
2951,-80.3937,104,0
2952,14.8849,500,0
2953,-86.8417,115,0
2954,32.1287,500,0
2955,-80.1016,92,0
2956,5.0699,500,0
2957,-98.0693,19,0
2958,31.7516,500,0
2959,-91.3237,41,0
2960,-92.6664,30,0
2961,-5.6934,500,0
2962,-97.8052,28,0
2963,14.7003,500,0
2964,2.6637,500,0
2965,-94.9869,30,0
2966,-80.6683,75,0
2967,12.4929,500,0
2968,19.1995,500,0
2969,-87.4572,85,0
2970,24.1613,500,0
2971,-28.7823,500,0
2972,-80.8696,70,0
2973,-4.0915,500,0
2974,-69.3508,148,0
2975,-92.1265,48,0
2976,-91.1441,40,0
2977,-91.8304,38,0
2978,24.4889,500,0
2979,-8.6568,500,0
2980,-34.1977,500,0
2981,-90.6026,69,0
2982,-76.8524,157,0
2983,-13.0375,500,0
2984,33.3820,500,0
2985,14.8335,500,0
2986,-106.4189,154,0
2987,-101.7471,53,0
2988,6.8515,500,0
2989,28.3584,500,0
2990,-36.0587,500,0
2991,1.0928,500,0
2992,-9.2976,500,0
2993,-94.2351,71,0
2994,-89.9592,214,0
2995,2.8162,500,0
2996,19.5824,500,0
2997,7.2436,500,0
2998,-96.3137,135,0
2999,-35.1461,500,0
3000,-122.6803,301,0
3001,-100.3466,169,0
3002,11.8271,500,0
3003,10.6998,500,0
3004,-28.0607,500,0
3005,18.5849,500,0
3006,-15.4831,500,0
3007,-100.1376,165,0
3008,-103.1733,349,0
3009,6.1455,500,0
3010,-99.7686,223,0
3011,-1.3813,500,0
3012,18.9711,500,0
3013,1.5351,500,0
3014,9.7867,500,0
3015,-21.3837,500,0
3016,-117.6256,452,0
3017,-34.0751,500,0
3018,-110.0293,147,0
3019,-114.1322,345,0
3020,19.1162,500,0
3021,11.4942,500,0
3022,12.2896,500,0
3023,3.0168,500,0
3024,11.0564,500,0
3025,-101.7891,68,0
3026,-9.4689,500,0
3027,-10.0188,500,0
3028,-33.7032,500,0
3029,4.2785,500,0
3030,-98.3915,101,0
3031,-18.2780,500,0
3032,-39.6605,500,0
3033,-91.5299,267,0
3034,-26.5549,500,0
3035,-17.5455,500,0
3036,-99.4588,37,0
3037,-19.3695,500,0
3038,-94.7660,120,0
3039,-100.1600,103,0
3040,-15.1289,500,0
3041,-105.0116,226,0
3042,25.0725,500,0
3043,-85.6515,239,0
3044,-95.7434,61,0
3045,-92.2845,136,0
3046,-0.1746,500,0
3047,-99.1822,104,0
3048,-102.0624,48,0
3049,-79.1074,232,0
3050,34.0316,500,0
3051,9.6549,500,0
3052,-103.8263,70,0
3053,-100.4937,218,0
3054,-120.0974,470,0
3055,29.1175,500,0
3056,-4.3716,500,0
3057,138.2922,416,1
3058,-97.2974,123,0
3059,19.9024,500,0
3060,29.4189,500,0
3061,-100.3557,38,0
3062,-111.2990,174,0
3063,-93.8324,43,0
3064,-100.3014,16,0
3065,10.6603,500,0
3066,123.2212,206,1
3067,14.2711,500,0
3068,6.2381,500,0
3069,-101.0389,55,0
3070,146.9532,255,1
3071,-98.5029,50,0
3072,25.0007,500,0
3073,-92.7466,76,0
3074,20.0939,500,0
3075,-95.3054,74,0
3076,146.3287,288,1
3077,-97.6667,37,0
3078,-98.0036,15,0
3079,-103.6041,81,0
3080,46.7182,500,0
3081,-91.8662,235,0
3082,148.2086,309,1
3083,143.3168,227,1
3084,25.2627,500,0
3085,-16.3076,500,0
3086,13.0517,500,0
3087,-95.5965,27,0
3088,-99.3722,12,0
3089,36.1478,500,0
3090,19.8363,500,0
3091,-96.0103,48,0
3092,-100.9331,70,0
3093,-76.2715,174,0
3094,-83.7973,114,0
3095,-97.5746,44,0
3096,-98.7057,46,0
3097,157.1624,235,1
3098,164.4600,285,1
3099,-100.2870,54,0
3100,128.9753,354,1
3101,-83.6473,117,0
3102,38.2804,500,0
3103,-93.2567,42,0
3104,-82.6090,124,0
3105,-20.2745,500,0
3106,-94.3450,52,0
3107,49.1949,500,0
3108,20.8538,500,0
3109,143.5788,246,1
3110,-83.5062,131,0
3111,-93.4493,69,0
3112,159.1572,487,1
3113,-76.2412,201,0
3114,-94.5133,198,0
3115,-76.6640,176,0
3116,36.2675,500,0
3117,41.4859,500,0
3118,-101.2743,23,0
3119,-101.4141,76,0
3120,19.1920,500,0
3121,47.3993,500,0
3122,-87.9147,283,0
3123,9.2737,500,0
3124,7.2496,500,0
3125,-84.2499,182,0
3126,-88.5892,58,0
3127,30.8029,500,0
3128,-82.7767,126,0
3129,11.9549,500,0
3130,20.3596,500,0
3131,-1.9344,500,0
3132,-75.5617,164,0
3133,-99.4484,9,0
3134,9.7114,500,0
3135,22.1891,500,0
3136,-100.5936,40,0
3137,-120.6024,275,0
3138,-92.8241,105,0
3139,-97.4591,25,0
3140,-78.1490,220,0
3141,35.3392,500,0
3142,-98.5625,11,0
3143,-113.9651,240,0
3144,-100.9835,161,0
3145,-115.6209,254,0
3146,8.8030,500,0
3147,12.7555,500,0
3148,-11.9119,500,0
3149,5.8017,500,0
3150,-92.1835,358,0
3151,2.5663,500,0
3152,18.8067,500,0
3153,3.5765,500,0
3154,8.2405,500,0
3155,0.4986,500,0
3156,-103.4336,125,0
3157,49.2525,500,0
3158,-99.1014,31,0
3159,26.8718,500,0
3160,14.2218,500,0
3161,-102.0615,28,0
3162,148.1370,395,1
3163,17.8873,500,0
3164,-13.3646,500,0
3165,25.2090,500,0
3166,9.1209,500,0
3167,-101.5917,340,0
3168,-39.2562,500,0
3169,12.6201,500,0
3170,-16.7683,500,0
3171,-100.4180,297,0
3172,130.1054,415,1
3173,-99.2769,178,0
3174,6.1502,500,0
3175,-89.9562,300,0
3176,-108.6995,204,0
3177,161.4974,345,1
3178,130.4676,247,1
3179,15.5022,500,0
3180,27.5499,500,0
3181,27.2392,500,0
3182,-7.9050,500,0
3183,136.0424,293,1
3184,16.3317,500,0
3185,-30.8574,500,0
3186,136.2250,235,1
3187,-99.7327,3,0
3188,-101.8818,54,0
3189,-108.3143,143,0
3190,128.8491,258,1
3191,-106.4444,208,0
3192,-106.8251,243,0
3193,-85.4311,139,0
3194,-88.7746,307,0
3195,-105.6770,80,0
3196,6.6597,500,0
3197,-101.1352,27,0
3198,22.7760,500,0
3199,9.8575,500,0
3200,-95.3618,93,0
3201,-113.4414,294,0
3202,11.7735,500,0
3203,-100.9604,82,0
3204,-1.1054,500,0
3205,13.4264,500,0
3206,18.9872,500,0
3207,-24.0814,500,0
3208,-3.4386,500,0
3209,-100.2975,46,0
3210,-98.4323,18,0
3211,-93.8208,187,0
3212,-99.7484,5,0
3213,-90.7566,101,0
3214,3.1109,500,0
3215,-110.8014,145,0
3216,-23.2482,500,0
3217,150.1154,292,1
3218,-100.1575,9,0
3219,12.8111,500,0
3220,-9.5088,500,0
3221,21.7112,500,0
3222,-97.1262,76,0
3223,5.7871,500,0
3224,-95.3479,140,0
3225,-101.1000,68,0
3226,153.2279,279,1
3227,-101.4426,123,0
3228,141.2685,215,1
3229,-28.2414,500,0
3230,-79.5878,141,0
3231,-96.5602,163,0
3232,-99.4353,32,0
3233,5.9399,500,0
3234,-12.6138,500,0
3235,-99.0275,21,0
3236,-39.1407,500,0
3237,-86.8056,69,0
3238,149.2237,185,1
3239,152.8903,233,1
3240,19.0313,500,0
3241,-0.4755,500,0
3242,-11.3983,500,0
3243,-99.7695,35,0
3244,-33.7114,500,0
3245,-109.4629,179,0
3246,168.7275,307,1
3247,-97.6794,52,0
3248,-100.2748,44,0
3249,-98.9604,16,0
3250,-94.5014,294,0
3251,-91.7696,84,0
3252,-102.3937,98,0
3253,-89.0888,145,0
3254,135.7203,292,1
3255,147.5160,338,1
3256,-4.4543,500,0
3257,-2.7742,500,0
3258,-89.2045,159,0
3259,-84.8187,139,0
3260,146.3578,353,1
3261,131.1918,224,1
3262,-100.6794,31,0
3263,-15.3700,500,0
3264,42.2071,500,0
3265,-24.5939,500,0
3266,-108.2455,318,0
3267,145.0169,213,1
3268,-25.4915,500,0
3269,0.1690,500,0
3270,7.8903,500,0
3271,-3.6989,500,0
3272,-90.1446,187,0
3273,-73.7981,174,0
3274,155.3731,226,1
3275,-18.7161,500,0
3276,-74.0947,184,0
3277,-105.1133,110,0
3278,-98.8200,25,0
3279,-99.6858,89,0
3280,38.3859,500,0
3281,158.5482,155,1
3282,-78.9436,95,0
3283,-94.9353,65,0
3284,145.2264,186,1
3285,-69.7414,169,0
3286,-99.1198,6,0
3287,147.7604,138,1
3288,-36.3301,500,0
3289,-93.4003,49,0
3290,-87.3580,230,0
3291,-1.6014,500,0
3292,-1.3546,500,0
3293,-95.9340,135,0
3294,-67.0162,153,0
3295,-78.0561,134,0
3296,-11.3285,500,0
3297,-19.0504,500,0
3298,141.5882,215,1
3299,29.6678,500,0
3300,-83.3728,140,0
3301,151.3107,184,1
3302,-13.1499,500,0
3303,25.6713,500,0
3304,-107.6798,107,0
3305,1.0299,500,0
3306,33.5266,500,0
3307,-97.1399,74,0
3308,-33.1182,500,0
3309,151.8060,287,1
3310,-36.0974,500,0
3311,-104.4315,177,0
3312,-101.0029,76,0
3313,1.0752,500,0
3314,-21.7042,500,0
3315,123.6402,116,1
3316,-39.4950,500,0
3317,-94.9391,31,0
3318,132.5141,167,1
3319,150.1551,201,1
3320,143.9818,212,1
3321,10.5794,500,0
3322,-33.0968,500,0
3323,19.9199,500,0
3324,-4.6096,500,0
3325,-4.8996,500,0
3326,-11.8317,500,0
3327,7.5802,500,0
3328,30.8510,500,0
3329,-86.0453,121,0
3330,10.1412,500,0
3331,132.1934,141,1
3332,-95.2287,41,0
3333,-37.6111,500,0
3334,-20.6666,500,0
3335,-69.4629,181,0
3336,-30.8756,500,0
3337,-73.1056,198,0
3338,-22.8359,500,0
3339,-97.6375,29,0
3340,-27.2803,500,0
3341,-31.0288,500,0
3342,-99.2212,10,0
3343,-0.3671,500,0
3344,-81.5105,82,0
3345,-70.9694,164,0
3346,-92.9319,31,0
3347,-110.2838,217,0
3348,-76.0957,104,0
3349,-76.9230,500,0
3350,-92.5083,36,0
3351,-71.7203,141,0
3352,129.4313,182,1
3353,-24.8499,500,0
3354,39.5141,500,0
3355,-84.0176,130,0
3356,0.3950,500,0
3357,-98.3745,20,0
3358,-38.5523,500,0
3359,1.7025,500,0
3360,147.9606,164,1
3361,-90.0760,110,0
3362,-78.7829,141,0
3363,5.6732,500,0
3364,154.2412,353,1
3365,19.3087,500,0
3366,-112.3938,307,0
3367,-112.4177,215,0
3368,15.6877,500,0
3369,36.6014,500,0
3370,-28.4497,500,0
3371,-20.7029,500,0
3372,-95.0193,43,0
3373,-0.2272,500,0
3374,-98.6468,190,0
3375,150.5896,224,1
3376,-92.6239,271,0
3377,19.5801,500,0
3378,-102.5493,74,0
3379,156.3613,265,1
3380,-117.0802,363,0
3381,-90.4970,107,0
3382,-109.0585,169,0
3383,144.4134,272,1
3384,16.1385,500,0
3385,-84.9257,183,0
3386,-104.9251,81,0
3387,-26.3624,500,0
3388,12.5003,500,0
3389,-95.3436,100,0
3390,9.8250,500,0
3391,-12.8009,500,0
3392,-18.3705,500,0
3393,10.0382,500,0
3394,-73.3131,207,0
3395,127.3877,169,1
3396,131.9486,328,1
3397,153.4940,277,1
3398,-82.8618,232,0
3399,-34.5376,500,0
3400,-79.7431,257,0
3401,-34.2754,500,0
3402,-16.1492,500,0
3403,36.6485,500,0
3404,151.6929,464,1
3405,146.4119,307,1
3406,42.6104,500,0
3407,50.1284,500,0
3408,-111.3627,282,0
3409,-28.7493,500,0
3410,133.0804,244,1
3411,-101.6814,78,0
3412,-88.2114,83,0
3413,-98.1658,65,0
3414,38.8301,500,0
3415,-74.6350,191,0
3416,-5.3713,500,0
3417,148.0859,278,1
3418,160.6148,223,1
3419,-40.4294,500,0
3420,-108.7001,106,0
3421,-80.0618,203,0
3422,124.0944,443,1
3423,133.1328,342,1
3424,-83.5907,263,0
3425,-99.4156,329,0
3426,115.0717,497,1
3427,-5.2133,500,0
3428,-100.2866,10,0
3429,39.5128,500,0
3430,-106.8844,252,0
3431,-76.5931,161,0
3432,-83.2266,221,0
3433,156.2695,353,1
3434,-17.0262,500,0
3435,162.4110,380,1
3436,137.7986,234,1
3437,-99.4932,7,0
3438,-93.1963,39,0
3439,-95.1698,152,0
3440,-82.9537,175,0
3441,3.6335,500,0
3442,-116.8626,420,0
3443,-97.4831,487,0
3444,136.6531,156,1
3445,-88.0627,157,0
3446,-74.9233,214,0
3447,41.1637,500,0
3448,-18.7061,500,0
3449,-85.5679,172,0
3450,28.4090,500,0
3451,6.9866,500,0
3452,11.8911,500,0
3453,155.7936,243,1
3454,-17.7681,500,0
3455,156.8392,488,1
3456,-97.7853,58,0
3457,153.5515,394,1
3458,10.1168,500,0
3459,-102.2196,33,0
3460,-10.4128,500,0
3461,124.9223,140,1
3462,153.6617,248,1
3463,118.8333,106,1
3464,136.8218,253,1
3465,-99.4782,9,0
3466,138.6857,308,1
3467,5.0542,500,0
3468,-100.5179,41,0
3469,-85.7698,90,0
3470,-81.0310,142,0
3471,-94.0284,276,0
3472,159.4546,247,1
3473,-79.9186,179,0
3474,35.2664,500,0
3475,154.6956,327,1
3476,-75.3366,128,0
3477,-83.3965,103,0
3478,-0.2573,500,0
3479,-90.2680,87,0
3480,-101.5437,27,0
3481,-96.4664,57,0
3482,-96.0810,116,0
3483,136.8239,196,1
3484,-78.9689,215,0
3485,-79.8473,131,0
3486,-11.1757,500,0
3487,-79.2577,181,0
3488,-95.3836,141,0
3489,12.7279,500,0
3490,134.4633,234,1
3491,-83.9099,138,0
3492,-92.3631,116,0
3493,-0.3178,500,0
3494,-89.8072,60,0
3495,152.9661,203,1
3496,3.1827,500,0
3497,-89.8712,52,0
3498,-110.2639,210,0
3499,-77.9787,210,0
3500,19.6936,500,0
3501,-90.5566,187,0
3502,-97.3003,74,0
3503,-89.9471,64,0
3504,-0.6251,500,0
3505,-79.7273,93,0
3506,10.2917,500,0
3507,-12.4221,500,0
3508,170.2556,253,1
3509,-31.3127,500,0
3510,-72.7678,190,0
3511,-89.2168,71,0
3512,-5.9174,500,0
3513,-82.1459,120,0
3514,-87.5722,173,0
3515,169.1814,182,1
3516,-21.8259,500,0
3517,0.0611,500,0
3518,8.5466,500,0
3519,-102.3528,47,0
3520,-102.3688,122,0
3521,-91.9983,36,0
3522,148.4432,327,1
3523,-74.0011,152,0
3524,-99.9593,31,0
3525,-94.1732,384,0
3526,162.3850,183,1
3527,-98.2847,53,0
3528,-79.3832,85,0
3529,-84.4058,89,0
3530,-10.0236,500,0
3531,-89.4095,113,0
3532,-91.3294,47,0
3533,-96.4700,32,0
3534,-75.8350,119,0
3535,-69.5337,74,0
3536,-72.3508,171,0
3537,-74.0428,63,0
3538,3.6255,500,0
3539,-84.7427,33,0
3540,-93.8516,67,0
3541,139.4063,154,1
3542,143.4476,123,1
3543,-14.7023,500,0
3544,-104.7430,82,0
3545,149.8242,151,1
3546,-7.8284,500,0
3547,-26.7735,500,0
3548,171.9562,177,1
3549,0.4865,500,0
3550,-70.7730,113,0
3551,-95.3021,119,0
3552,16.1962,500,0
3553,153.0037,187,1
3554,156.7540,194,1
3555,-86.4398,109,0
3556,-75.6639,136,0
3557,147.6509,317,1
