episode,reward,length,success
2468,147.9684,80,1
2469,152.8483,77,1
2470,140.8194,68,1
2471,155.1562,108,1
2472,153.2776,73,1
2473,157.7861,89,1
2474,172.6831,105,1
2475,136.7800,86,1
2476,164.5917,102,1
2477,142.2548,69,1
2478,133.7525,62,1
2479,140.7631,62,1
2480,135.1421,73,1
2481,143.2591,62,1
2482,173.3101,100,1
2483,181.5412,98,1
2484,167.2812,121,1
2485,176.4161,101,1
2486,141.7392,65,1
2487,148.3339,73,1
2488,157.1577,83,1
2489,136.0346,57,1
2490,180.4770,105,1
2491,162.9413,81,1
2492,185.3592,118,1
2493,152.5394,74,1
2494,142.2820,76,1
2495,169.4942,121,1
2496,127.8470,67,1
2497,151.1442,69,1
2498,150.3596,73,1
2499,151.1045,70,1
2500,161.2794,130,1
2501,146.0239,71,1
2502,153.0093,76,1
2503,175.1225,119,1
2504,163.7162,90,1
2505,159.8241,84,1
2506,179.2641,177,1
2507,143.6466,61,1
2508,142.5575,66,1
2509,143.1087,61,1
2510,158.0460,83,1
2511,166.5268,87,1
2512,164.8013,92,1
2513,164.1363,114,1
2514,-71.8226,59,0
2515,158.0852,83,1
2516,129.7636,74,1
2517,156.3405,86,1
2518,152.0641,75,1
2519,127.1337,62,1
2520,167.2674,87,1
2521,132.9261,63,1
2522,138.7971,68,1
2523,153.9729,83,1
2524,136.5841,58,1
2525,-100.4953,13,0
2526,185.2941,106,1
2527,133.5557,61,1
2528,151.6743,73,1
2529,150.9618,80,1
2530,119.5964,42,1
2531,162.6670,79,1
2532,-64.4861,44,0
2533,151.5015,74,1
2534,127.2402,50,1
2535,145.6415,73,1
2536,181.5137,101,1
2537,153.3559,77,1
2538,177.4275,98,1
2539,161.7059,82,1
2540,129.2672,53,1
2541,148.4755,72,1
2542,161.0231,80,1
2543,155.0596,71,1
2544,141.2968,68,1
2545,143.8166,80,1
2546,148.1940,68,1
2547,141.7562,62,1
2548,-70.0763,50,0
2549,166.4086,90,1
2550,152.5447,78,1
2551,158.6951,80,1
2552,152.8952,77,1
2553,119.8054,56,1
2554,171.6569,91,1
2555,181.3516,105,1
2556,160.8443,89,1
2557,154.0569,71,1
2558,141.4598,78,1
2559,134.1739,57,1
2560,179.7532,107,1
2561,-79.8438,31,0
2562,128.7983,61,1
2563,137.0710,53,1
2564,150.4177,70,1
2565,171.3358,94,1
2566,149.1509,74,1
2567,131.9326,55,1
2568,126.7887,46,1
2569,148.7072,65,1
2570,161.0614,91,1
2571,175.7323,99,1
2572,167.4100,87,1
2573,178.8842,100,1
2574,179.9500,108,1
2575,170.7332,95,1
2576,152.9536,73,1
2577,-80.5806,47,0
2578,155.3945,73,1
2579,157.6259,84,1
2580,121.7384,50,1
2581,-21.9563,500,0
2582,174.8807,94,1
2583,124.8022,54,1
2584,168.2874,94,1
2585,178.6368,120,1
2586,147.2103,81,1
2587,149.6039,73,1
2588,152.4439,91,1
2589,174.5239,92,1
2590,171.9956,94,1
2591,178.6377,104,1
2592,156.3760,77,1
2593,176.1890,102,1
2594,159.9424,129,1
2595,164.9365,87,1
2596,165.7813,91,1
2597,160.7643,83,1
2598,161.8705,88,1
2599,141.7199,90,1
2600,133.2537,72,1
2601,186.9251,110,1
2602,156.6512,81,1
2603,140.4190,67,1
2604,125.0190,46,1
2605,151.7963,73,1
2606,155.7990,77,1
2607,165.5380,87,1
2608,132.0132,59,1
2609,146.5821,71,1
2610,169.3719,88,1
2611,137.1367,64,1
2612,150.3275,74,1
2613,169.2635,94,1
2614,155.4400,82,1
2615,135.7941,68,1
2616,160.6856,84,1
2617,188.3049,110,1
2618,150.3267,68,1
2619,-78.6239,54,0
2620,146.7789,64,1
2621,168.6023,95,1
2622,164.4212,85,1
2623,-99.3417,1,0
2624,122.2981,71,1
2625,125.4642,44,1
2626,146.3895,78,1
2627,175.3045,96,1
2628,138.1316,71,1
2629,168.4596,90,1
2630,153.9170,93,1
2631,154.3964,83,1
2632,125.1970,55,1
2633,173.2534,92,1
2634,173.9733,92,1
2635,-75.6478,47,0
2636,166.6583,92,1
2637,180.1667,110,1
2638,-70.3322,46,0
2639,179.1391,111,1
2640,126.2966,51,1
2641,142.8774,66,1
2642,160.0782,80,1
2643,182.2988,174,1
2644,146.5044,72,1
2645,140.2197,60,1
2646,144.8606,76,1
2647,153.0928,85,1
2648,154.1626,81,1
2649,151.7675,81,1
2650,146.8036,82,1
2651,179.9116,107,1
2652,167.5293,92,1
2653,154.7983,78,1
2654,163.0587,83,1
2655,135.3984,126,1
2656,173.1908,127,1
2657,150.4685,84,1
2658,143.3975,63,1
2659,128.5881,61,1
2660,158.1083,84,1
2661,163.8585,88,1
2662,181.3266,110,1
2663,-99.6510,4,0
2664,170.2182,92,1
2665,156.8172,83,1
2666,149.2465,150,1
2667,158.5288,78,1
2668,148.8979,73,1
2669,135.7013,55,1
2670,123.4362,54,1
2671,130.1547,54,1
2672,156.5970,83,1
2673,-101.9210,12,0
2674,146.9972,73,1
2675,168.5911,95,1
2676,156.2252,76,1
2677,152.3422,142,1
2678,154.0840,97,1
2679,164.8823,89,1
2680,130.6010,63,1
2681,152.9170,87,1
2682,-64.4869,47,0
2683,150.8116,89,1
2684,158.6911,88,1
2685,153.0178,82,1
2686,159.4826,79,1
2687,183.2350,132,1
2688,130.8133,57,1
2689,146.1835,62,1
2690,174.9699,94,1
2691,120.6343,56,1
2692,132.4402,69,1
2693,130.0740,62,1
2694,145.0461,73,1
2695,143.6856,72,1
2696,142.4912,80,1
2697,130.2722,51,1
2698,145.0982,68,1
2699,172.6052,94,1
2700,165.5451,84,1
2701,128.3124,53,1
2702,164.9858,97,1
2703,-75.5512,38,0
2704,-84.1110,41,0
2705,134.2898,176,1
2706,146.9351,76,1
2707,158.3121,78,1
2708,172.0490,101,1
2709,151.1612,77,1
2710,144.0151,70,1
2711,177.5931,103,1
2712,136.9965,67,1
2713,176.1563,99,1
2714,165.7517,89,1
2715,154.7458,83,1
2716,152.3062,89,1
2717,178.0779,101,1
2718,159.4344,93,1
2719,151.7357,75,1
2720,144.5325,70,1
2721,156.8631,84,1
2722,132.5238,54,1
2723,157.9534,98,1
2724,144.7630,68,1
2725,152.6658,95,1
2726,149.4138,74,1
2727,140.3996,65,1
2728,152.2023,91,1
2729,159.9584,86,1
2730,-99.7353,4,0
2731,139.3338,61,1
2732,145.4428,81,1
2733,149.8923,72,1
2734,183.3937,107,1
2735,184.6939,107,1
2736,132.3511,51,1
2737,175.4943,106,1
2738,178.1109,102,1
2739,154.8345,88,1
2740,158.7236,82,1
2741,164.9847,86,1
2742,144.4570,65,1
2743,181.9830,104,1
2744,160.2394,87,1
2745,161.5034,83,1
2746,175.7245,102,1
2747,139.1555,74,1
2748,159.3482,85,1
2749,147.7123,99,1
2750,140.2277,77,1
2751,150.1841,71,1
2752,180.3344,100,1
2753,158.9656,83,1
2754,146.7336,70,1
2755,128.6720,53,1
2756,149.1018,75,1
2757,152.3480,83,1
2758,147.5187,77,1
2759,141.1195,63,1
2760,147.7320,69,1
2761,132.1371,67,1
2762,162.5370,90,1
2763,128.5921,52,1
2764,179.0141,104,1
2765,141.1046,64,1
2766,167.9435,86,1
2767,167.2598,81,1
2768,133.6482,56,1
2769,149.8238,194,1
2770,155.5650,74,1
2771,137.8940,179,1
2772,133.8418,55,1
2773,160.3765,116,1
2774,128.1042,62,1
2775,129.8219,56,1
2776,175.2758,101,1
2777,123.3947,42,1
2778,161.9015,85,1
2779,150.0018,73,1
2780,169.3572,92,1
2781,125.9941,57,1
2782,179.1484,102,1
2783,166.4952,94,1
2784,177.8208,99,1
2785,154.4913,76,1
2786,-60.9980,62,0
2787,157.1474,83,1
2788,161.7175,84,1
2789,166.3877,119,1
2790,156.3615,84,1
2791,160.0854,86,1
2792,182.9236,106,1
2793,135.0369,51,1
2794,146.6833,71,1
2795,134.6176,50,1
2796,155.1835,72,1
2797,134.7372,64,1
2798,141.7654,68,1
2799,166.9125,88,1
2800,150.2096,105,1
2801,149.4411,96,1
2802,168.8255,89,1
2803,159.6308,83,1
2804,170.6638,96,1
2805,147.4182,92,1
2806,174.3069,96,1
2807,154.1505,99,1
2808,148.4633,76,1
2809,156.1868,179,1
2810,137.1096,62,1
2811,153.2110,72,1
2812,147.1570,70,1
2813,165.9080,87,1
2814,115.7781,37,1
2815,127.2635,45,1
2816,141.1758,63,1
2817,166.2083,90,1
2818,132.5773,53,1
2819,158.9538,86,1
2820,140.0146,63,1
2821,127.6055,45,1
2822,146.3048,66,1
2823,139.2027,61,1
2824,146.0102,71,1
2825,152.8918,77,1
2826,151.2089,68,1
2827,159.0533,77,1
2828,158.8352,81,1
2829,-99.0819,6,0
2830,158.7125,78,1
2831,150.3404,91,1
2832,167.9246,90,1
2833,124.0647,50,1
2834,127.4447,208,1
2835,169.8471,92,1
2836,150.8216,80,1
2837,168.3313,89,1
2838,136.1408,54,1
2839,178.0839,103,1
2840,143.7714,60,1
2841,143.6178,59,1
2842,147.5595,180,1
2843,132.7703,53,1
2844,177.0096,96,1
2845,138.4569,84,1
2846,-98.6782,16,0
2847,167.5711,96,1
2848,140.6138,62,1
2849,131.4112,70,1
2850,167.7690,94,1
2851,147.7866,89,1
2852,156.0654,80,1
2853,153.0374,73,1
2854,156.6798,85,1
2855,153.9308,71,1
2856,130.8722,53,1
2857,-84.3447,26,0
2858,150.2958,75,1
2859,145.0790,88,1
2860,181.4301,96,1
2861,148.5249,69,1
2862,153.2436,70,1
2863,153.4668,75,1
2864,124.5421,61,1
2865,151.6858,73,1
2866,136.4220,51,1
2867,159.0581,82,1
2868,149.2935,72,1
2869,129.3526,49,1
2870,128.9911,59,1
2871,161.5248,88,1
2872,155.3688,78,1
2873,165.4356,86,1
2874,168.1139,88,1
2875,161.9244,79,1
2876,-99.4879,10,0
2877,158.6732,73,1
2878,156.2914,72,1
2879,161.2480,81,1
2880,145.7121,67,1
2881,152.5858,75,1
2882,146.1588,65,1
2883,120.9265,56,1
2884,139.7353,64,1
2885,149.9519,75,1
2886,145.9532,67,1
2887,167.5877,88,1
2888,142.8370,65,1
2889,176.5351,104,1
2890,159.7018,92,1
2891,144.0789,66,1
2892,-58.6144,49,0
2893,140.7169,61,1
2894,151.2552,71,1
2895,142.3300,63,1
2896,154.5517,76,1
2897,156.3993,135,1
2898,156.3309,122,1
2899,173.7793,94,1
2900,-85.4925,27,0
2901,170.6335,88,1
2902,137.8484,55,1
2903,161.3665,80,1
2904,173.1731,95,1
2905,162.3610,75,1
2906,147.9965,81,1
2907,163.1211,83,1
2908,157.3441,172,1
2909,151.7587,72,1
2910,167.4893,103,1
2911,148.9239,76,1
2912,167.9869,89,1
2913,-64.0150,51,0
2914,158.9574,76,1
2915,-80.4153,31,0
2916,163.5307,85,1
2917,124.8840,46,1
2918,-64.1318,48,0
2919,143.9550,63,1
2920,-58.1552,51,0
2921,-67.5402,43,0
2922,-65.1210,47,0
2923,165.2968,82,1
2924,-73.9945,40,0
2925,189.1468,109,1
2926,161.4943,90,1
2927,174.2971,96,1
2928,143.5415,60,1
2929,-68.3968,39,0
2930,166.2314,86,1
2931,172.4061,95,1
2932,175.3991,91,1
2933,152.0793,86,1
2934,170.6798,113,1
2935,-96.9859,11,0
2936,132.0092,61,1
2937,184.4635,120,1
2938,-101.2535,7,0
2939,123.0195,49,1
2940,-79.2588,31,0
2941,145.1705,61,1
2942,172.2644,93,1
2943,149.7702,116,1
2944,-71.9380,37,0
2945,176.0182,96,1
2946,136.2896,55,1
2947,167.5822,108,1
2948,125.2815,53,1
2949,161.8420,88,1
2950,147.9742,61,1
2951,137.8040,50,1
2952,171.2867,91,1
2953,161.4645,94,1
2954,-74.4503,41,0
2955,117.9769,409,1
2956,137.6771,55,1
2957,122.6130,57,1
2958,155.2368,69,1
2959,163.0690,86,1
2960,-56.9929,48,0
2961,165.0672,96,1
2962,152.4667,70,1
2963,149.9956,70,1
2964,-61.8475,46,0
2965,142.3742,87,1
2966,158.2669,84,1
2967,-65.7014,45,0
2968,129.7803,48,1
2969,144.9775,68,1
2970,183.8828,108,1
2971,179.4850,109,1
2972,158.6478,72,1
2973,144.8184,63,1
2974,154.5912,83,1
2975,175.0791,93,1
2976,132.0659,61,1
2977,152.6291,69,1
2978,142.9798,67,1
2979,163.4787,85,1
2980,168.9266,90,1
2981,171.1422,142,1
2982,160.2874,79,1
2983,155.4418,85,1
2984,123.9252,60,1
2985,156.9327,84,1
2986,148.6747,96,1
2987,133.2028,57,1
2988,148.2636,79,1
2989,163.7782,89,1
2990,167.4951,80,1
2991,-84.3134,26,0
2992,144.9768,64,1
2993,133.9328,54,1
2994,172.0883,90,1
2995,159.5609,111,1
2996,141.9863,120,1
2997,150.4949,74,1
2998,164.9976,88,1
2999,165.0518,86,1
3000,134.9155,76,1
3001,174.3900,99,1
3002,157.1274,76,1
3003,161.9658,88,1
3004,171.4022,117,1
3005,-69.1034,42,0
3006,-59.6362,54,0
3007,122.5809,38,1
3008,170.5505,88,1
3009,146.4840,74,1
3010,135.1279,52,1
3011,150.9985,68,1
3012,145.3662,97,1
3013,156.5434,137,1
3014,141.5167,58,1
3015,140.8542,57,1
3016,168.0902,89,1
3017,153.3247,106,1
3018,161.7276,101,1
3019,159.5850,101,1
3020,168.3614,92,1
3021,131.4080,50,1
3022,155.1367,72,1
3023,146.2951,72,1
3024,182.4729,138,1
3025,139.3863,64,1
3026,140.6893,71,1
3027,137.2948,55,1
3028,168.5818,132,1
3029,143.0456,74,1
3030,129.4611,51,1
3031,142.5034,69,1
3032,150.9819,65,1
3033,142.2022,54,1
3034,172.7410,98,1
3035,163.1380,83,1
3036,157.4774,89,1
3037,150.4341,80,1
3038,157.7631,78,1
3039,180.7448,121,1
3040,124.3618,54,1
3041,162.5626,105,1
3042,159.6249,79,1
3043,129.6352,49,1
3044,160.1569,78,1
3045,146.9649,66,1
3046,179.1370,106,1
3047,158.7176,86,1
3048,133.2506,48,1
3049,118.9024,65,1
3050,153.4130,133,1
3051,142.1482,64,1
3052,159.5663,101,1
3053,177.1083,102,1
3054,-74.8291,36,0
3055,164.9504,81,1
3056,134.9522,61,1
3057,135.2350,55,1
3058,150.3818,66,1
3059,157.3947,79,1
3060,141.1774,87,1
3061,152.9332,67,1
3062,161.5500,82,1
3063,183.6309,106,1
3064,172.6252,114,1
3065,-100.7189,10,0
3066,149.8794,146,1
3067,170.0820,111,1
3068,147.1058,85,1
3069,150.4506,67,1
3070,-68.1996,39,0
3071,169.0159,93,1
3072,156.9811,78,1
3073,159.9787,88,1
3074,160.9970,86,1
3075,133.8945,60,1
3076,149.8727,79,1
3077,137.3773,167,1
3078,-80.2274,35,0
3079,154.2484,127,1
3080,126.6537,49,1
3081,146.8953,69,1
3082,156.6560,82,1
3083,145.9284,66,1
3084,169.8871,91,1
3085,138.6515,89,1
3086,133.6154,56,1
3087,138.8590,59,1
3088,139.0157,60,1
3089,134.0860,53,1
3090,140.9725,67,1
3091,128.9664,55,1
3092,148.5607,340,1
3093,152.6318,69,1
3094,136.0185,52,1
3095,151.3561,65,1
3096,155.9455,74,1
3097,122.6090,41,1
3098,149.4531,69,1
3099,184.6084,106,1
3100,164.0294,107,1
3101,157.1270,74,1
3102,-97.2449,11,0
3103,148.0185,112,1
3104,168.3429,85,1
3105,180.0300,95,1
3106,149.9501,67,1
3107,163.2031,86,1
3108,146.2659,68,1
3109,165.7608,84,1
3110,172.2650,107,1
3111,129.3433,55,1
3112,153.4164,87,1
3113,130.0573,60,1
3114,117.5873,55,1
3115,152.4039,72,1
3116,134.3962,56,1
3117,155.8848,73,1
3118,124.4401,53,1
3119,178.9795,100,1
3120,141.0766,67,1
3121,144.2398,61,1
3122,149.1460,67,1
3123,135.0455,60,1
3124,159.6823,76,1
3125,-79.2069,36,0
3126,172.1014,92,1
3127,126.2719,52,1
3128,177.1931,100,1
3129,145.8603,79,1
3130,182.9197,105,1
3131,153.5144,77,1
3132,182.2371,113,1
3133,165.0172,86,1
3134,163.6185,83,1
3135,153.7585,78,1
3136,180.8229,103,1
3137,146.2439,75,1
3138,154.6833,78,1
3139,124.0385,46,1
3140,130.2886,62,1
3141,175.5941,98,1
3142,160.8727,81,1
3143,136.2652,56,1
3144,151.2787,93,1
3145,142.7611,67,1
3146,144.9466,61,1
3147,134.0508,56,1
3148,121.8031,46,1
3149,167.2786,90,1
3150,177.0592,105,1
3151,147.0661,80,1
3152,146.7258,92,1
3153,141.8351,60,1
3154,173.9679,95,1
3155,127.5815,50,1
3156,148.0664,65,1
3157,126.5972,72,1
3158,128.1348,52,1
3159,186.8464,111,1
3160,161.0186,88,1
3161,155.8307,76,1
3162,151.7208,67,1
3163,-84.3892,28,0
3164,186.0813,110,1
3165,-53.8543,62,0
3166,155.8496,83,1
3167,166.8662,90,1
3168,168.5030,115,1
3169,182.9264,107,1
3170,-100.0860,2,0
3171,143.1934,70,1
3172,161.4508,88,1
3173,175.9489,117,1
3174,171.2124,113,1
3175,158.5781,89,1
3176,147.5678,65,1
3177,146.1066,72,1
3178,141.6174,68,1
3179,168.1511,97,1
3180,-70.0851,38,0
3181,154.8192,71,1
3182,162.5958,82,1
3183,141.3569,98,1
3184,-60.6917,46,0
3185,119.5416,46,1
3186,153.8912,72,1
3187,-60.9096,47,0
3188,138.5744,70,1
3189,153.0681,99,1
3190,139.2239,61,1
3191,126.9595,46,1
3192,166.0728,89,1
3193,182.7578,105,1
3194,-102.6007,23,0
3195,146.7351,69,1
3196,135.2431,54,1
3197,145.1125,72,1
3198,154.4476,73,1
3199,158.8402,81,1
3200,168.0873,87,1
3201,149.5573,66,1
3202,-62.0108,52,0
3203,147.3641,72,1
3204,-60.3668,57,0
3205,-74.4818,41,0
3206,152.1976,74,1
3207,153.0337,95,1
3208,139.3769,61,1
3209,183.4988,106,1
3210,126.2906,67,1
3211,162.6697,87,1
3212,150.9170,87,1
3213,151.8608,112,1
3214,170.9705,90,1
3215,163.6019,134,1
3216,172.8970,92,1
3217,158.3029,124,1
3218,150.5520,73,1
3219,140.0941,56,1
3220,156.6542,81,1
3221,156.5528,77,1
3222,136.4991,54,1
3223,-69.4614,41,0
3224,157.3564,79,1
3225,-79.3287,31,0
3226,180.1261,122,1
3227,150.9808,70,1
3228,154.8925,85,1
3229,179.9911,103,1
3230,144.2169,68,1
3231,155.7094,74,1
3232,168.2797,111,1
3233,166.4534,89,1
3234,146.1817,168,1
3235,152.5151,76,1
3236,-59.1415,52,0
3237,168.4772,91,1
3238,-70.0946,45,0
3239,163.9552,86,1
3240,180.2093,100,1
3241,156.3599,86,1
3242,125.5046,48,1
3243,138.8748,59,1
3244,-99.5374,3,0
3245,166.1542,90,1
3246,138.9518,59,1
3247,164.7530,89,1
3248,133.6309,55,1
3249,151.7201,81,1
3250,157.7151,80,1
3251,136.9588,67,1
3252,159.0459,79,1
3253,160.0632,80,1
3254,174.8643,92,1
3255,138.9928,69,1
3256,152.2821,69,1
3257,166.5003,93,1
3258,166.2123,90,1
3259,148.6694,72,1
3260,183.6374,120,1
3261,138.1215,61,1
3262,123.6571,48,1
3263,153.1621,73,1
3264,-100.2470,4,0
3265,131.8396,58,1
3266,160.4044,85,1
3267,118.3356,37,1
3268,125.1658,73,1
3269,166.2821,89,1
3270,154.7889,77,1
3271,158.5543,84,1
3272,166.6590,130,1
3273,148.2414,70,1
3274,141.4167,78,1
3275,150.8699,68,1
3276,165.9743,87,1
3277,179.1250,106,1
3278,155.4366,91,1
3279,169.1714,92,1
3280,-70.5532,37,0
3281,144.3519,66,1
3282,165.0146,85,1
3283,167.1520,90,1
3284,154.2632,83,1
3285,169.0903,94,1
3286,172.7729,94,1
3287,129.8065,56,1
3288,159.3190,85,1
3289,165.1088,87,1
3290,151.0980,77,1
3291,167.0474,91,1
3292,164.8333,87,1
3293,154.6520,81,1
3294,176.8695,100,1
3295,-64.5183,48,0
3296,148.8639,77,1
3297,173.1146,92,1
3298,128.6734,58,1
3299,152.6809,77,1
3300,144.8091,68,1
3301,135.8632,58,1
3302,140.1754,70,1
3303,-98.4981,7,0
3304,169.6507,85,1
3305,140.3224,64,1
3306,143.4160,69,1
3307,149.9996,66,1
3308,151.9916,77,1
3309,168.3996,86,1
3310,144.2365,84,1
3311,154.3967,75,1
3312,-75.2709,34,0
3313,146.6329,69,1
3314,167.8009,86,1
3315,142.7605,74,1
3316,141.8134,66,1
3317,144.2939,66,1
3318,188.4721,115,1
3319,137.9717,56,1
3320,158.5419,76,1
3321,-66.7513,51,0
3322,152.8929,75,1
3323,157.4425,77,1
3324,167.1785,90,1
3325,163.8725,86,1
3326,159.3369,81,1
3327,171.2350,91,1
3328,166.3122,90,1
3329,147.9535,129,1
3330,152.6149,94,1
3331,129.7236,49,1
3332,178.4592,100,1
3333,155.0275,77,1
3334,-80.6683,25,0
3335,143.9445,65,1
3336,180.2231,111,1
3337,156.2918,86,1
3338,151.2612,70,1
3339,169.2590,91,1
3340,128.7710,58,1
3341,164.6740,87,1
3342,152.1607,76,1
3343,146.8576,63,1
3344,158.6048,78,1
3345,124.6266,54,1
3346,143.6391,66,1
3347,168.6748,92,1
3348,159.2029,75,1
3349,165.1532,84,1
3350,131.6857,56,1
3351,150.9783,72,1
3352,169.0502,87,1
3353,141.1044,58,1
3354,-98.1622,31,0
3355,148.7304,72,1
3356,175.1986,97,1
3357,175.2553,95,1
3358,135.8145,61,1
3359,154.7096,73,1
3360,148.4820,109,1
3361,144.9916,72,1
3362,132.3857,54,1
3363,135.7292,76,1
3364,1.0549,500,0
3365,180.0111,104,1
3366,126.3530,53,1
3367,159.0665,79,1
3368,165.8610,91,1
3369,161.3365,84,1
3370,167.6363,93,1
3371,176.6529,107,1
3372,179.1386,299,1
3373,123.1040,61,1
3374,139.9148,67,1
3375,28.9349,500,0
3376,154.8546,72,1
3377,163.6400,110,1
3378,162.9232,90,1
3379,172.5488,99,1
3380,169.9032,101,1
3381,167.4640,89,1
3382,172.2942,100,1
3383,175.3185,96,1
3384,171.0429,90,1
3385,148.0851,66,1
3386,179.3162,105,1
3387,138.3117,61,1
3388,129.1009,55,1
3389,146.8549,71,1
3390,164.8384,91,1
3391,151.3957,73,1
3392,166.2205,87,1
3393,147.4902,76,1
3394,172.2369,92,1
3395,125.5259,45,1
3396,6.2524,500,0
3397,143.0767,70,1
3398,133.1833,71,1
3399,182.8547,106,1
3400,145.7870,61,1
3401,149.2184,69,1
3402,125.0953,65,1
3403,160.2069,82,1
3404,-64.5398,51,0
3405,152.6567,72,1
3406,-229.4660,500,0
3407,137.1350,56,1
3408,146.2321,66,1
3409,140.0031,64,1
3410,167.0381,106,1
3411,-55.6577,68,0
3412,152.0227,76,1
3413,183.8835,107,1
3414,166.6644,92,1
3415,-97.8531,3,0
3416,163.2656,81,1
3417,173.4277,95,1
3418,154.0405,78,1
3419,130.5105,64,1
3420,149.7740,77,1
3421,172.3993,95,1
3422,175.4239,96,1
3423,167.7258,97,1
3424,159.1337,84,1
3425,151.0069,78,1
3426,179.4140,99,1
3427,188.9582,112,1
3428,165.0555,87,1
3429,138.9960,57,1
3430,126.9456,62,1
3431,167.2754,86,1
3432,155.1846,73,1
3433,160.1689,87,1
3434,164.8193,82,1
3435,181.2830,110,1
3436,-217.2592,500,0
3437,170.1807,90,1
3438,153.1055,80,1
3439,141.7392,64,1
3440,143.9990,67,1
3441,158.3916,80,1
3442,168.5218,98,1
3443,144.6376,60,1
3444,141.8123,72,1
3445,135.8603,65,1
3446,157.1061,77,1
3447,128.1484,49,1
3448,140.9012,61,1
3449,145.3653,70,1
3450,157.9713,91,1
3451,162.1033,89,1
3452,128.2349,50,1
3453,119.0168,95,1
3454,155.1542,80,1
3455,141.4717,66,1
3456,156.0187,89,1
3457,168.6228,94,1
3458,182.7992,112,1
3459,142.4974,65,1
3460,122.9634,51,1
3461,174.6892,97,1
3462,147.2753,83,1
3463,139.9675,65,1
3464,172.7290,93,1
3465,135.9763,59,1
3466,144.9241,73,1
3467,144.6089,65,1
3468,160.0523,92,1
3469,130.3341,53,1
3470,-23.7836,500,0
3471,174.5683,101,1
3472,159.4947,83,1
3473,170.7988,94,1
3474,135.3246,69,1
3475,145.7017,72,1
3476,166.5618,88,1
3477,161.1519,85,1
3478,158.1077,76,1
3479,165.4056,88,1
3480,136.5213,103,1
3481,156.8760,76,1
3482,135.2257,76,1
3483,168.9029,137,1
3484,119.6094,51,1
3485,155.9400,180,1
3486,128.9378,48,1
3487,126.3277,52,1
3488,-154.3441,500,0
3489,148.8652,70,1
3490,170.8950,95,1
3491,155.2846,80,1
3492,171.3946,103,1
3493,175.3385,102,1
3494,142.9617,88,1
3495,150.4626,81,1
3496,168.7286,94,1
3497,154.1988,83,1
3498,144.3185,61,1
3499,185.1334,115,1
3500,161.2769,91,1
3501,121.9957,44,1
3502,157.1491,80,1
3503,156.2837,150,1
3504,161.1740,82,1
3505,151.3607,79,1
3506,142.7077,71,1
3507,140.9589,62,1
3508,158.5959,81,1
3509,187.1303,117,1
3510,147.9382,93,1
3511,152.8376,73,1
3512,170.5444,95,1
3513,153.2565,74,1
3514,150.2432,100,1
3515,166.2247,90,1
3516,-75.6926,55,0
3517,-63.9671,59,0
3518,132.3727,60,1
3519,176.4170,92,1
3520,158.6834,83,1
3521,147.8877,80,1
3522,139.9131,63,1
3523,128.9740,89,1
3524,164.8878,94,1
3525,122.2512,61,1
3526,149.8889,83,1
3527,128.2878,51,1
3528,156.3023,97,1
3529,152.9867,94,1
3530,133.2401,58,1
3531,142.7461,64,1
3532,143.1574,62,1
3533,166.5327,96,1
3534,154.7564,85,1
3535,175.6110,102,1
3536,-74.1071,49,0
3537,132.2344,61,1
3538,133.8057,58,1
3539,169.2444,99,1
3540,152.0142,72,1
3541,138.0755,63,1
3542,135.3757,63,1
3543,135.3925,66,1
3544,149.7109,75,1
3545,126.6383,45,1
3546,141.6850,61,1
3547,154.6182,82,1
3548,159.6850,88,1
3549,155.3370,77,1
3550,154.4737,79,1
3551,156.2478,91,1
3552,147.4062,70,1
3553,141.2334,64,1
3554,150.6793,70,1
3555,163.9410,100,1
3556,135.3392,57,1
3557,160.9223,87,1
3558,155.9796,107,1
3559,136.6807,63,1
3560,150.9554,73,1
3561,155.6759,77,1
3562,181.0015,106,1
3563,161.7858,80,1
3564,141.8407,61,1
3565,135.7703,58,1
3566,173.6505,92,1
3567,158.0792,77,1
3568,169.9632,95,1
3569,158.8264,77,1
3570,180.6772,101,1
3571,158.6617,81,1
3572,10.5195,500,0
3573,138.4256,63,1
3574,161.3527,80,1
3575,153.6623,69,1
3576,-12.6056,500,0
3577,175.1009,99,1
3578,157.9758,90,1
3579,174.8055,102,1
3580,176.6489,102,1
3581,144.6426,70,1
3582,154.2303,98,1
3583,131.2266,54,1
3584,168.6459,84,1
3585,148.4524,74,1
3586,167.9902,199,1
3587,180.7593,106,1
3588,147.5612,70,1
3589,161.3957,91,1
3590,162.1058,84,1
3591,150.7541,92,1
3592,177.9259,102,1
3593,154.0138,77,1
3594,130.4071,57,1
3595,136.3575,56,1
3596,150.2130,80,1
3597,151.0964,80,1
3598,161.3674,90,1
3599,141.6651,67,1
3600,172.1055,92,1
3601,130.3143,58,1
3602,137.9712,59,1
3603,145.9229,62,1
3604,146.9047,88,1
3605,167.2482,86,1
3606,147.1656,79,1
3607,155.4854,77,1
3608,156.1015,80,1
3609,168.6109,87,1
3610,177.5427,96,1
3611,164.5733,85,1
3612,145.9325,71,1
3613,143.0714,63,1
3614,169.0388,85,1
3615,152.3551,74,1
3616,150.6906,70,1
3617,139.4967,57,1
3618,147.0187,70,1
3619,160.3382,144,1
3620,167.9726,110,1
3621,153.6685,81,1
3622,151.1573,80,1
3623,137.9604,63,1
3624,147.5923,79,1
3625,146.3076,77,1
